accounting_period,report_mapping_id,fac_rollup,ind01,ind02,ind03,ind04,ind05,ind06,ind07,ind08,ind09,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind36,ind37,ind38,ind39,ind40,ind41,ind42,ind43,ind44,ind45,ind46,ind47,ind48,ind49,ind50,ind51,ind52,ind53,ind54,ind55,ind56,ind57,ind58,ind59,ind60,ind61,ind62,ind63,ind64,ind65,ind66,ind67,ind68,ind69,ind70,ind71,ind72,ind73,ind74
2023/2024YE,4,827,93456850,86025437,0.0784767553,0.0102593207,0.0785468928,0.1219346396,0.5000671046,-19142927,,,17.335314727,0.6948233768,0.0081921346,0.0196215746,0.045412243,0.0091002268,0.0338139348,0.1093958963,0.0374401684,,0.0190593768,1.0558436E-6,0.0231400121,,358.31098762,42.380251831,92.542624349,56.708918561,0.1892407792,,0.1734001956,0.0055591225,0.0365394709,,563.57690342,75.497189576,487.82422075,0.0525806861,0.8655858992,0.7222432281,0.048521072,0.0360473012,0.1107554192,0.0522745361,,,13950,10287,69159,,93396,,,,,,4724,18729,23453,,,,,,,,,,,,,,,
2023/2024YE,4,837,759267301,788370936,-0.036899885,0.0022527517,0.0030594055,0.1005861236,0.8899389528,-62573012,0.4401587565,1.0978510778,30.005704209,0.5960178232,0.0718748775,0.0490197225,0.0549553312,0.0514840701,0.0811667192,0.007205721,0.0226140116,,0.0148240372,0.0090853965,0.0417522899,,1904.3152123,39.398555425,113.93815953,59.478638421,0.1525118916,,0.0947470269,0.0221595748,0.0892702651,,4492.2759325,756.82677568,3511.5063873,0.0265459837,0.7816764687,0.8246179411,0.0321426687,0.014681982,0.0156120351,0.0148663134,80585,22852,,,,,103437,6799,5790,12589,177.86885246,65100,18240,78546,161886,,,,,,,,,,,,,,,
2023/2024YE,4,850,55406292,57655439,-0.040285545,-0.040582395,-0.040582395,0.1223390116,1.9138650437,17733118,,,22.50244582,0.7015987403,0.0072673851,0.0189197138,0.0467000382,0.0104509874,0.0453035592,0.0589345795,0.0338555679,,0.0044577369,,0.0725116918,,336.25540511,49.127943853,88.834187574,54.543856198,0.1713822776,,0.1613990067,0.0173306489,0.047666284,,393.97291773,34.882473173,357.35615738,0.0371516302,0.9070576715,0.7710101607,0.0449168397,0.0159763821,0.0198780297,0.0168165013,,,,12058,60466,,72524,,,,,,,,,,,,,,,,,,,,,,,
2023/2024YE,4,854,68043025,66776899,0.0184893602,0.0162909082,0.0162909082,0.1374738998,3.7679592472,28516377,,-0.154463473,20.32761082,0.6193362991,0.0062982703,0.0178353535,0.0347093046,0.0126725313,0.0392901544,0.0173675019,0.001097363,,0.0036889012,0.0821525015,0.1655518193,,1082.0458422,75.519444897,87.717455994,53.581350806,0.1206816712,,0.1696425317,0.0112925565,0.0437102375,,394.84363822,39.287685232,355.55595299,0.1117315833,0.9004981177,0.7169532087,0.0354166128,0.0293879782,0.0138123835,0.0261008781,5891,,,,30931,,36822,,,,,,,17722,17722,,,,,,,,,,,,,,,
2023/2024YE,4,855,19596235,19893959,-0.014987399,-0.015192918,-0.015192918,0.4006195578,0.2284467094,-4362772,,,13.011108429,0.5819530441,0.0241160143,0.0465827843,0.0853798382,0.0125412443,,0.0283316659,,,0.004666693,0.129661924,0.0867667919,,197.53858506,68.578020213,90.347899865,46.650508518,0.2440945939,,0.3114101139,0.0449935748,,,126.81246806,15.228410833,111.58405723,0.0001853553,0.8799139307,,,,,,21174,,,,,,21174,6474,,6474,,,,,,,,,,,,,,,,,,,,
2023/2024YE,4,858,399962457,394207472,0.0142997308,0.0138162538,0.0143781941,0.0827943809,1.0966144418,30553273,0.0091852376,,15.873376453,0.6105240238,0.0600065065,0.0438864077,0.0431841782,0.0411771879,0.0769322644,0.0181911763,0.0546109241,,0.0047299783,,0.0467573527,,655.1020978,26.0328518,105.16890387,57.015742637,0.0954437456,,0.1336653609,0.0286678813,0.0841562778,,2306.7485948,279.32754216,2002.2299438,0.065367632,0.8679879326,0.6876481533,0.0492871686,0.0395809607,0.026976062,0.0360337437,102961,9532,12389,4957,51428,,181267,4947,20897,25844,274.43442623,100443,32929,137332,270704,,,,,,,,,,,,,,,
2023/2024YE,4,862,174855969,172545863,0.0129225348,0.0840612746,0.0857438804,0.2147466765,1.9340659203,52292810,0.8239875313,,2.2580967963,0.393637243,0.1882551952,0.0311939497,0.0590123034,0.0030592935,0.0557238133,0.0748099423,0.0752652208,,0.0809509898,,0.0380920492,,,,156.81743696,56.184505821,0.1760327014,,0.1204402012,0.0159199691,0.0713465211,,698.00868677,187.2370976,494.32498723,0.0163118329,0.7081931738,0.7756872896,0.0298775491,0.0056899125,0.0094756131,0.0061484674,,,,,,,,,10470,10470,,,5445,212529,217974,,,,,,,,,,,,,,,
2023/2024YE,4,881,29012584,30118297,-0.036330147,-0.022954608,-0.047074934,0.0558809596,0.8551972571,-1214288,,-0.005749745,30.112970271,0.548928494,0.1408431466,0.0121069666,0.0541060563,0.0588379481,0.0484376427,0.0374603188,0.032134138,,0.0129445534,,0.0542007355,,382.08011792,67.335342286,115.39952496,60.167699932,0.1336445113,,0.1256660001,0.0322693326,0.0530333433,,152.15482882,17.716913643,133.44609096,0.0591597764,0.8770414452,0.5508294941,0.0397036512,0.0739821219,0.0503318189,0.0632669483,8555,,,,6710,,15265,22,1684,1706,47.879781421,17524,643,199,18366,,,,,,,,,,,,,,,
2023/2024YE,4,882,52236582,53240955,-0.019084302,-0.019299873,-0.019299873,0.0781268578,0.3854499489,-8941203,,,28.207389136,0.4708007872,0.120117474,0.0299113892,0.0407087162,0.0876187856,0.0795981127,0.0524963822,0.0339470643,,0.0120179909,0.0001943446,0.0725889531,,675.95871336,58.207686416,144.0887817,58.009590964,0.1426095828,,0.1000017302,0.0173803379,0.0845251768,,228.56208482,24.48850281,204.07358201,0.0013570432,0.8928584204,0.6572205559,0.0467082155,0.0285036869,0.0613141915,0.0387959013,11324,,,,3244,,14568,517,3857,4374,62.491803279,22872,2012,14579,39463,,,,,,,,,,,,,,,
2023/2024YE,4,888,43907129,43338812,0.0128411154,0.0129406094,0.0129406094,0.0832700995,0.7650756961,-2475645,0.0897879058,-0.084654238,39.28326154,0.6368113529,0.0733153322,0.0243222219,0.0560788123,0.0653539833,0.0522125868,0.0220001458,0.016928729,,0.0012860576,,0.0516907781,,622.75065439,52.449408791,103.10225566,58.301462007,0.1276650965,,0.1256331725,0.0243572533,0.0544080447,,246.05518651,25.01073071,221.0444558,0.0541648495,0.898353166,0.7055119292,0.0395734149,0.0553767621,0.0443496192,0.0521615294,17958,678,,,3522,,22158,99,1178,1277,43.948087432,16085,2314,5355,23754,,,,,,,,,,,,,,,
2023/2024YE,4,889,26996376,27115009,-0.004394351,0.0001162013,0.0001162013,0.0938091468,0.4720310886,-3817041,,,46.989078363,0.4955212631,0.0859098234,0.0162468046,0.0465365075,0.1786227551,0.058460609,0.0212515881,0.038441546,,0.0124101822,,0.0465989211,,409.47236126,64.964417845,101.97000995,47.578109571,0.1027907658,,0.0816684419,0.0329550872,0.0645762896,,150.07153807,7.2468063362,142.82473173,0.2510163778,0.9517109878,0.5750789676,0.0431526718,0.0402977099,0.0272649688,0.0350235399,5848,,,1024,2318,,9190,7,1662,1669,55.647540984,20367,61,7401,27829,,,,,,,,,,,,,,,
2023/2024YE,4,890,164275983,159375431,0.029371144,0.0830057366,0.089592158,0.0815951654,1.5339213736,13337798,0.7377955749,-0.13352557,17.632495763,0.5390346792,0.0780110617,0.0422263756,0.0328793855,0.0629098141,0.0547161822,0.026767131,0.0297988017,,0.1029219366,0.0007718479,0.0299627846,,608.03218946,52.196556476,118.51220641,57.045500731,0.0770042772,,0.1371627904,0.0234659196,0.0636472255,,805.61880429,147.5334696,651.06336229,0.0299772084,0.808153135,0.6169532509,0.0481989404,0.0138986963,0.0188869141,0.0156999342,37897,3330,4469,6487,6998,,59181,2048,16453,18501,139.28142077,50977,12565,39249,102791,,,,,,,,,,,,,,,
2023/2024YE,4,896,11433386,11827682,-0.034266141,-0.022187031,-0.025814575,0.1596694977,1.2636239388,1421184,0.1324498391,,42.055568736,0.5698561204,0.0969095041,0.0118153307,0.0721593861,0.0102516284,0.0857252544,0.0246878122,0.0316261832,,0.0188361483,,0.0781326321,,657.21051464,69.088509317,107.09675084,57.349798952,0.1381946345,,0.1340669157,0.0257770385,0.0960061155,,62.804292284,7.7000510986,54.315278487,0.0579908375,0.8648338595,0.6837902983,0.0522672694,0.0422493761,0.0544642557,0.0454200769,3557,,,,951,,4508,,,,17.852459016,6534,162,1818,8514,,,,,,,,,,,,,,,
2023/2024YE,4,900,53021148,49320161,0.0680405401,-0.005578391,0.0696756441,0.139202661,0.7200381496,-5440196,0.0116448911,,17.371720169,0.6009937992,0.0701748281,0.0316837962,0.0625319375,0.0511878903,0.0441587631,0.0052110709,0.0816288348,,0.0047430859,0.0016507426,0.0460352513,,493.45785283,68.424423394,112.38579559,60.848917484,0.1363392435,,0.1523361815,0.0281371833,0.0514894674,,277.54675524,27.259070005,249.04701073,0.0767165189,0.897315519,0.526175842,0.0488915037,0.0439151086,0.0322096338,0.040372907,18371,212,,,,10553,29136,186,1456,1642,45.180327869,16536,1347,1696,19579,,,,,,,,,,,,,,,
2023/2024YE,4,905,380020261,373644975,0.0166943254,0.0241978025,0.0159930693,0.0986667919,1.3689641405,29930781,,-0.000483786,13.883417574,0.6065879492,0.0876615198,0.0473738746,0.0471662112,0.0610400314,0.0552896341,0.0216875206,0.0302420597,,0.0048311378,0.0011337691,0.0369862924,,760.77454641,44.396575264,105.09434099,57.656055652,0.0954393564,,0.0959399579,0.0397595459,0.0598260181,,2112.1251916,258.66530404,1812.8380174,0.0301571413,0.8583004571,0.7629546961,0.0511491334,0.0216241579,0.0206467686,0.0213723874,102095,5115,12199,4386,3952,,127747,4743,18042,22785,330.65846995,121021,36510,173847,331378,,,,,,,,,,,,,,,
2023/2024YE,4,907,145770913,146282450,-0.003492429,-0.00173504,-0.019308073,0.0768786959,0.4400503838,-19709470,0.034768309,,22.165926812,0.5948230572,0.1142605769,0.0442618208,0.05894088,0.0375346816,0.0637983155,0.0064361808,0.0220879425,,0.0047453813,0.0000537408,0.0530574225,,738.78133946,42.703304471,109.18552746,58.197390169,0.0887325674,,0.1109636489,0.0268239239,0.0680214592,,785.98467041,112.09146653,669.16096065,0.0318769372,0.8513664272,0.6830173786,0.0387723459,0.0667910564,0.0767947744,0.0700687355,30549,1646,5932,3304,16203,,57634,1449,2567,4016,121.66120219,44528,6386,31791,82705,,,,,,,,,,,,,,,
2023/2024YE,4,908,3942166,3254347,0.1742414954,0.1744774319,0.1744774319,0.3318647667,16.309680148,687818,,,,0.6643424933,0.0551440888,0.0086613382,0.0243956775,0.0056515178,0.0316078771,0.0697820484,,,0.0028598671,0.03806017,0.0994949217,,,,67.534386154,41.370091848,0.2577484823,,0.1732553412,0.0157927228,0.0316078771,,26.903423608,0.0000101,23.21665815,,0.862962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/2024YE,4,910,11667865,11951937,-0.024281978,-0.021135181,-0.021135181,0.0490453052,1.3680687772,660389,,-0.186162134,,0.6297648719,0.0644703943,0.0046782851,0.0538103239,0.0264375091,0.0500732264,0.0029492989,0.0870047364,,0.0178927237,,0.0629186302,,858.36986006,146.52744887,98.810851204,54.876783087,0.2878529378,,0.1663445809,0.0067071142,0.0548456896,,77.969851814,14.411343894,62.354624425,0.150694597,0.7997273686,0.7604816939,0.0249936839,0.0120456924,0.0322698745,0.0150213932,4645,,,,,,4645,,,,,,31762,,31762,,,,,,,,,,,,,,,
2023/2024YE,4,916,95754179,94911492,0.0087344833,0.007774743,0.007774743,0.0746553422,0.9963949867,-78797,,,14.093666122,0.5923661386,0.0832190664,0.0452425017,0.0409654707,0.0553473244,0.0731167222,0.0458659489,0.0238814432,,0.0053769906,,0.0346183933,,804.3862564,54.421341291,113.40394462,58.422567969,0.1367248626,,0.1001247115,0.0304571186,0.0770133592,,503.77312213,56.13592233,447.6371998,0.0483251579,0.8885690406,0.72528178,0.0563098657,0.040474198,0.0211096067,0.0344673293,20679,849,,,3800,,25328,809,5659,6468,99.734972678,36503,7275,24268,68046,,,,,,,,,,,,,,,
2023/2024YE,4,927,95741458,98911393,-0.032576878,-0.027104783,-0.034063195,0.0782621349,0.4735874835,-20756744,0.0784523388,-0.298847703,8.9530473057,0.6946569715,0.0125841919,0.0115752931,0.056218436,0.0223324628,0.0481784193,0.0268522528,0.0738770363,,0.0088173807,,0.0449075555,,405.16889935,52.693994388,94.364218278,55.645753364,0.1489977016,,0.1806913904,0.0211823173,0.0538895972,,690.13285641,76.036791007,612.72866633,0.0020320287,0.88784161,0.5642483953,0.0522358054,0.0265496084,0.0335821884,0.0291041877,,,17463,30779,40142,,88384,,,,,,,41880,41880,,,,,,,,,,,,,,,
2023/2024YE,4,928,77291166,79362114,-0.026490224,-0.02165903,-0.021567143,0.0607568658,0.7808697921,-5221453,0.0629431349,,32.341903172,0.6115314086,0.1182965151,0.0511316183,0.0602295084,0.0147018578,0.0382614594,0.0224800549,0.0304955152,,0.0121154413,0.0001120227,0.0406445982,,655.11972448,47.61715717,108.37012404,59.784005369,0.0873579398,,0.1119194207,0.0357674436,0.0405025617,,428.28819622,49.647930506,378.21665815,0.0526983953,0.8830891477,0.5024496746,0.0653057669,0.0556967262,0.0622420928,0.0584523565,30190,2600,,,,,32790,693,11286,11979,114.38797814,41866,1487,16334,59687,,,,,,,,,,,,,,,
2023/2024YE,4,930,589493413,576250541,0.0222711708,0.0248309249,0.024902823,0.1507818053,0.9571203754,-4084467,0.0570130701,,40.954183853,0.5920016192,0.0519611681,0.0485513309,0.0363192162,0.1429677492,0.0586486312,0.0117829087,0.0165262718,,0.0100892055,0.0000615121,0.031090387,,685.43953933,28.903799554,101.81650284,56.402718364,0.099275744,,0.076872522,0.009136844,0.06597798,,3154.2646909,412.75830353,2729.7802759,0.0098703274,0.8654252396,0.7172894262,0.0502316011,0.048047885,0.0362931545,0.0447184322,135596,6146,39773,15352,36199,,233251,5587,11270,16857,251.19125683,91936,101631,104488,298055,,,,,,,,,,,,,,,
2023/2024YE,4,931,65676038,69837810,-0.063038818,-0.055253231,-0.055253231,0.1466901905,0.620600963,-5708672,0.0793018079,,38.151314785,0.5833961081,0.0965348912,0.0288304114,0.076909931,0.0266513536,0.070373298,0.0416433965,0.0322202154,,0.0071832686,,0.0362571262,,651.83971828,86.439156262,105.61052227,57.51120724,0.1485688697,,0.1357056092,0.0117808534,0.079606237,,374.75779254,39.085845682,335.01532959,0.0637043856,0.8939516036,0.7067414927,0.0440119277,0.0258826433,0.0152261631,0.023790839,18461,1551,,882,,7219,28113,497,1788,2285,49.781420765,18220,9680,4600,32500,,,,,,,,,,,,,,,
2023/2024YE,4,932,195281936,204562435,-0.046816593,-0.013071231,-0.020080495,0.1325352041,0.892518411,-4977928,0.1928589406,,21.277919874,0.688366804,0.0105369396,0.011988221,0.0409671166,0.0088714621,0.0329105963,0.118759308,0.024592324,,0.010195609,0.0264121291,0.0263994904,,501.69962727,38.391358928,92.446169717,55.087149801,0.142569708,,0.1231909423,0.0177134215,0.0350440148,,1352.7695452,158.94890138,1190.9841594,0.0148333402,0.8804043258,0.7960713954,0.0563280374,0.0472668756,0.0340711495,0.0439694776,,,,32578,173739,,206317,,,,,,5642,21449,27091,,,,,,,,,,,,,,,
2023/2024YE,4,933,698568852,688903546,0.0137112752,0.0237602259,0.0237602259,0.1100403926,1.410820446,51570929,0.3271577397,-0.047092899,14.734153484,0.5444731571,0.0938840833,0.0639722335,0.035841175,0.1261951752,0.0555004043,0.0248440281,0.0076894945,,0.0194985165,0.0006982273,0.0274035053,,775.78468248,36.725587794,119.30431137,56.945082188,0.0728010967,,0.0980732587,0.0272044625,0.0615602077,,3433.368932,490.42258559,2903.9003577,0.0291484323,0.8457874511,0.7084548851,0.0439321119,0.0251757137,0.0219050498,0.0243130285,182244,13584,23674,,,,219502,7174,29822,36996,245.0136612,89675,68314,195084,353073,,,,,,,,,,,,,,,
2023/2024YE,4,935,470579137,469383438,0.0025023566,0.0023251571,0.0023572099,0.1164134692,0.8507437083,-13897829,0.0488623472,-0.008291304,19.731901965,0.5822654881,0.0796205417,0.0668861942,0.0403681772,0.1000560025,0.0606751708,0.0083098275,0.0230244695,,0.0033036983,0.004291796,0.0311986343,,763.11239409,39.330135794,112.83308511,60.7366307,0.0779335536,,0.0752641421,0.0204626669,0.0673454456,,2397.5769034,470.88451712,1892.9039346,0.0320938431,0.7895070777,0.7022167402,0.057756109,0.0393910707,0.0645957284,0.0469359265,120947,8497,16715,,,,146159,6399,20598,26997,262.2431694,95981,70951,137398,304330,,,,,,,,,,,,,,,
2023/2024YE,4,936,1611507309,1671611661,-0.037093792,-0.033251007,-0.033427018,0.157059477,0.8553047306,-49700349,0.0458784446,-0.004834577,13.292559412,0.5724516265,0.0567136908,0.0814148548,0.0510661158,0.1137827336,0.0565908399,0.0092462924,0.0210016057,,0.0041794965,0.0003054306,0.0332473134,,1100.4922025,35.407601257,111.63792121,58.57084006,0.0982653756,,0.0922858896,0.0310698515,0.0654443558,,8651.8283086,1293.6867655,7234.333163,0.0471466958,0.8361623584,0.8669240858,0.0637449184,0.0290577894,0.0171643073,0.0272923819,309431,44465,33361,,,,387257,21385,24197,45582,474.36065574,173616,131203,625909,930728,,,,,,,,,,,,,,,
2023/2024YE,4,938,22383736,23288962,-0.039490562,-0.055159681,-0.028438695,0.0967644749,0.5368013632,-6348242,0.0730119773,-0.004023627,20.111444235,0.5043809386,0.1712934244,0.0132057166,0.0530280084,0.0079780399,0.0654017645,0.0509045448,0.0375741213,,0.0043597555,,0.0918736862,,773.58340114,69.962842419,148.70839147,66.16062369,0.1842433881,,0.1027852563,0.0096433949,0.0712958804,,96.086867655,15.934593766,80.152273889,0.0925644271,0.8341647079,0.6316357183,0.0679769091,0.0412470322,0.0852367555,0.0520477216,3687,,,,,,3687,,,,38.754098361,14184,,1009,15193,,,,,,,,,,,,,,,
2023/2024YE,4,939,96800077,93186516,0.0372700968,0.0351093982,0.0358856885,0.1279704124,0.9207298182,-2150508,,-0.445363902,5.9678975469,0.6725067834,0.0840542708,0.005870718,0.0250446808,0.0026189266,0.0368494229,0.0264163043,0.0421132665,,0.0109751661,,0.0935504605,,846.10362135,50.37411625,91.297734393,55.981755856,0.1903073194,,0.09088188,0.0315399137,0.0417234541,,622.18395503,82.204905468,515.09862034,0.0909332779,0.8278879842,0.7669874393,0.037661928,0.0543055852,0.0821263736,0.0591887417,,,,15738,2791,,18529,,,,,,,6809,6809,,,,,,,,,,,,,,,
2023/2024YE,4,940,108067020,112364367,-0.039565267,-0.0386337,-0.039662702,0.0758024141,0.7856724579,-5602041,,,28.662650724,0.5967342031,0.1095565967,0.0372745674,0.0380265683,0.0833879166,0.0687243371,0.0217304983,0.0161140196,,0.0039542522,,0.0244970406,,714.41074896,45.322375348,115.29719534,60.912121857,0.1145260057,,0.0889294044,0.0167295662,0.0717842223,,571.70260603,78.72406745,492.97853858,0.0534624811,0.862298918,0.6434548994,0.0452626279,0.0439138348,0.0438845205,0.0439041932,28721,,,16127,,,44848,464,5505,5969,99.336065574,36357,12189,11038,59584,,,,,,,,,,,,,,,
2023/2024YE,4,941,714632067,730379566,-0.021902035,0.0287696122,0.0290635374,0.1664950784,1.1638445029,37668445,0.1509703999,-0.012229013,20.412794648,0.5358373481,0.0417967226,0.0644636917,0.0511214695,0.0416976815,0.064010188,0.039786281,0.0620970758,,0.0523093047,,0.0468802371,,611.17279859,37.931583342,113.46714185,57.809744703,0.1261311472,,0.1079197505,0.0239791204,0.0814224138,,3708.0541645,500.09299949,3188.2544711,0.0327806668,0.8598187431,0.7887348181,0.0469249003,0.0280467711,0.0148315263,0.0247945199,196050,14787,19107,,,,229944,10571,32626,43197,351.31147541,128580,130928,206512,466020,,,,,,,,,,,,,,,
2023/2024YE,4,942,1681454268,1685769760,-0.002521959,0.0049787101,0.0050216502,0.1281164546,0.8573778417,-56048205,0.1592838573,-0.034677343,25.309154127,0.5623467737,0.0571720879,0.0594916825,0.0415856091,0.1233780506,0.063616213,0.0223257986,0.0276659399,,0.0126309451,0.0036028161,0.0261840834,,825.31142617,44.946874664,114.70395954,57.412254946,0.1093974864,,0.0965519917,0.0177057442,0.0732572578,,8858.444047,1374.480327,7330.111395,0.0085147033,0.8274716594,0.8125418756,0.0620895001,0.0227630929,0.0231385377,0.0228324217,359354,58912,,35933,83135,,537334,14526,35439,49965,495.78688525,181458,62291,553733,797482,,,,,,,,,,,,,,,
2023/2024YE,4,946,60250759,59836062,0.0068450619,0.0068810352,0.0068810352,0.0761462109,1.5419553189,6322215,,,19.910165934,0.5431801319,0.1816174351,0.0101009649,0.0488447979,0.0096121997,0.0795310574,0.0285994802,0.0309225849,,0.0211301126,0.0002226887,0.0462385466,,621.54348841,66.001867123,132.33398916,63.426284785,0.1027874803,,0.1295729797,0.0345766983,0.0832861034,,270.20183955,32.920286152,237.2815534,0.017863593,0.8781640932,0.7057988692,0.0417385825,0.0471479518,0.0227745486,0.0393645793,19400,,,,,,19400,134,1572,1706,108.91530055,39863,,2244,42107,,,,,,,,,,,,,,,
2023/2024YE,4,947,2476219979,2437758477,0.0149323535,0.0171225349,0.0172287537,0.1867097662,0.9168061542,-94928056,0.0814136067,-0.202211396,19.744778512,0.463974716,0.1081582232,0.0563202155,0.041550844,0.1579481856,0.0436735352,0.0142216254,0.0239250835,,0.0140101701,0.0064559394,0.0697614621,,890.50477294,43.270321613,126.46626957,58.099313425,0.1130157307,,0.0887810671,0.0115630617,0.0539279441,,10584.486459,1962.0950434,8529.1277466,0.0220548866,0.8058140354,0.8606025587,0.040062314,0.0218357979,0.0144029153,0.0207511184,288615,30637,9916,72991,74414,,476573,18157,29347,47504,335.33606557,122733,192057,945446,1260236,,,,,,,,,,,,,,,
2023/2024YE,4,948,426291430,426154981,0.0003095952,0.0002168276,0.0003098257,0.1592337587,1.1902941689,31493488,,-0.210748498,79.72594084,0.638130865,0.0505724286,0.0035625984,0.0348659206,0.0190042934,0.0559422499,0.0232599073,0.0549873621,,0.0216887909,0.0064332933,0.0915522905,,734.95295424,47.338301204,96.927644187,59.815902781,0.1412796609,,0.1333039766,0.0093925165,0.0670923994,,2542.6949412,343.34542667,2196.3582013,0.0159239065,0.8637914701,0.7206662831,0.0294889497,0.0298188363,0.0426179026,0.0320212727,,,175595,,,,175595,,,,46.784153005,17123,,82129,99252,,,,,,,,,,,,,,,
2023/2024YE,4,950,650181043,649640019,0.000825209,0.0098497326,0.0100797203,0.0915826077,1.5140102725,85481071,0.1119939512,-0.003609108,11.845673539,0.5674909038,0.0962930779,0.0525489692,0.0398399783,0.0464586106,0.0425437677,0.0350708376,0.0707701916,,0.0058756529,0.0008304773,0.0422775329,,664.29075577,41.451980137,118.08769313,57.817524721,0.0775780206,,0.1193721225,0.0192435086,0.0467609994,,3551.3944813,436.43536025,3070.7266224,0.0236288515,0.8646537687,0.7133243475,0.0489022652,0.033642959,0.0267783088,0.0315861645,198379,8953,16270,18229,31027,,272858,8677,32494,41171,454.5136612,166352,76716,248272,491340,,,,,,,,,,,,,,,
2023/2024YE,4,951,1158250983,1153439642,0.0041321926,0.0458575067,0.0467924398,0.1171561242,0.8897904672,-31308308,0.0479322358,-0.059651835,26.584318348,0.551447521,0.0639890226,0.0540550224,0.0315547669,0.0543564542,0.0422541377,0.0725320451,0.0314822053,,0.0440202415,,0.0543085833,,767.94080287,35.561373776,127.16705797,59.679433882,0.0867265232,,0.1037540226,0.0294424219,0.0466348416,,5658.6765457,1036.6407767,4586.4609096,0.0521967102,0.8105183027,0.7551585598,0.0546427495,0.0392381643,0.0269292612,0.0361010012,307745,16327,25524,23152,20552,,393300,15272,52010,67282,824.04098361,301599,112586,350598,764783,,,,,,,,,,,,,,,
2023/2024YE,4,952,881019528,903584867,-0.025487229,-0.02757468,-0.023221422,0.1006026728,1.1441338827,26058552,0.135756986,,20.752795251,0.5726810771,0.0696906765,0.0474333685,0.0477713983,0.0956952677,0.0548973438,0.0267034857,0.0274057002,,0.005078795,0.0027408804,0.0499020068,,669.09127991,41.85481767,118.83834466,59.658475896,0.1076137545,,0.1027327651,0.0183962217,0.0605509096,,4596.9151763,716.44711293,3844.3776188,0.0410286936,0.836295096,0.7619083381,0.0629153737,0.0585162427,0.0589936878,0.0586250793,229855,18100,25306,25394,48691,,347346,9568,48135,57703,545.95628415,199820,84582,225056,509458,,,,,,,,,,,,,,,
2023/2024YE,4,953,1379288697,1318653952,0.042185824,0.0381992608,0.038757286,0.1919446986,0.8888137696,-37874369,0.0603675562,-0.289676604,19.196931467,0.5331276185,0.0474434962,0.0700465093,0.0619682375,0.0858001121,0.0537056542,0.0125951846,0.0334648973,,0.0096472813,0.0006199792,0.0915810299,,867.79336081,34.954457048,114.10654559,59.217111809,0.0875154507,,0.0905931445,0.0160407358,0.06551059,,6501.9018906,703.32652018,5736.5452223,0.0195602908,0.8822872628,0.8145972704,0.04540572,0.0385653882,0.0746998993,0.0450176383,191372,45377,11609,64319,79184,,391861,13726,22244,35970,154.58196721,56577,99858,391099,547534,,,,,,,,,,,,,,,
2023/2024YE,4,955,269341030,280179640,-0.039392537,-0.037740442,-0.039737103,0.2070471807,1.2268647678,13784137,,-0.040126011,42.044742013,0.5423363607,0.0931022058,0.0451645968,0.0435261615,0.0997214942,0.0673119333,0.0034963599,0.0166789849,,0.0081902201,0.0000331831,0.0804384996,,591.19801303,60.611858155,110.60477775,57.457715604,0.0828532084,,0.1201545336,0.0406658894,0.0778509912,,1401.4133878,195.44047011,1199.9095554,0.0119764163,0.8562138523,0.6565363443,0.0448892326,0.0290717641,0.0334429134,0.0304042872,56487,5768,15871,4885,3273,,86284,2977,12041,15018,270.69672131,99075,23860,71751,194686,,,,,,,,,,,,,,,
2023/2024YE,4,957,302382105,308285087,-0.019390657,-0.019162134,-0.019740828,0.0570122888,0.4236954248,-37671383,0.0057506674,,18.381601587,0.5903869614,0.1138166541,0.0384648108,0.0476875244,0.0580956038,0.0550772246,0.0121505894,0.0235413706,,0.0096662074,,0.0511130536,,797.62024456,42.200810608,116.5401982,59.010546269,0.0776534372,,0.1052285032,0.0266647691,0.0574556831,,1645.1599387,203.26162494,1412.5590189,0.0506131724,0.858615011,0.6481222291,0.0576227535,0.0378521898,0.0584888032,0.0446611745,90072,6222,5575,10317,6757,,118943,1726,26189,27915,309.50819672,113280,28826,56021,198127,,,,,,,,,,,,,,,
2023/2024YE,4,958,1644129819,1647249698,-0.001875283,-0.002241781,-0.002983365,0.1596327759,0.9069962746,-47698857,0.2000586805,-0.185494781,31.304457419,0.5566857344,0.0432371799,0.0578400611,0.0338769095,0.0924797823,0.0568699942,0.0697817057,0.0209903715,,0.0127153348,0.0058542148,0.0496687118,,736.52435038,38.206192751,115.53627491,57.55123273,0.0973271304,,0.1067608282,0.0188538219,0.0631391033,,8341.2876852,1143.740419,7172.6928973,0.0233993804,0.8599023518,0.7547038093,0.0622051636,0.0292265339,0.0252927264,0.0281200315,405127,25630,36205,23320,,,490282,18195,54803,72998,477.9726776,174938,177246,621185,973369,,,,,,,,,,,,,,,
